GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,H003001,H003001.2000,H003002,H003002.2000,H003003,H003003.2000
47,040,47,,,,,,Tennessee,6346105,2812133,5689283,2439443,2812133,2439443,2493552,2232905,318581,206538
